Site	PFT	z_km	Year	Tg_degC	Dg_kPa	ca_Pa	SPEI	teta	alpha	cicaobs	cicasimu	
18	ENF	0.331	2008	20.59646012	1.055974176	37.66496662	-0.319901087	0.25247799	0.952379394	0.699952091	0.717347473	
18	ENF	0.331	2013	20.88734284	1.024753817	38.5991468	0.359578316	0.282340815	0.896682186	0.6837465	0.720651687	
19	ENF	1.496	1953	16.78924565	1.310012197	26.64677806	-0.321352106	NA	0.853860158	0.728239102	0.651653568	
19	ENF	1.496	1958	17.60839381	1.374506329	26.87508519	0.055447468	NA	0.875512764	0.734534222	0.653198307	
19	ENF	1.496	1963	17.05580452	1.32800236	27.20854555	0.178694078	NA	0.836729948	0.734058515	0.649695647	
19	ENF	1.496	1968	17.99499827	1.44273752	27.58245082	-0.386230626	NA	0.836408106	0.717258781	0.655618533	
19	ENF	1.496	1973	17.73028885	1.462719955	28.0638347	-0.137227983	NA	0.801258104	0.726528626	0.647165608	
19	ENF	1.496	1978	17.03724129	1.328198114	28.61637918	0.233485294	0.275026667	0.826242429	0.728069985	0.652492068	
19	ENF	1.496	1983	16.98268238	1.340416453	29.24184342	0.239346258	0.265915316	0.787508618	0.735523573	0.641935694	
19	ENF	1.496	1988	17.7720699	1.426430868	29.92547322	0.003226581	0.26270406	0.809358141	0.723519739	0.648503554	
19	ENF	1.496	1993	18.13588367	1.445521444	30.50122718	0.414096897	0.297543898	0.874048833	0.729731344	0.652889114	
19	ENF	1.496	1998	17.46200384	1.390285714	31.21918885	0.054618462	0.278684814	0.832463777	0.740833036	0.643132195	
19	ENF	1.496	2003	17.78634645	1.527927087	32.00059354	-0.174175276	0.293451722	0.802208634	0.721195151	0.636945382	
19	ENF	1.496	2008	17.61150329	1.43413667	32.86887773	-0.039912699	0.264564408	0.804634942	0.723121087	0.643577306	
19	ENF	1.496	2013	18.10283526	1.459512321	33.68410357	0.006013738	0.263552794	0.82645534	0.726206454	0.648338793	
20	ENF	1.496	1953	16.78924565	1.310012197	26.64677806	-0.321352106	NA	0.853860158	0.710384785	0.651653568	
20	ENF	1.496	1958	17.60839381	1.374506329	26.87508519	0.055447468	NA	0.875512764	0.714722749	0.653198307	
20	ENF	1.496	1963	17.05580452	1.32800236	27.20854555	0.178694078	NA	0.836729948	0.712199345	0.649695647	
20	ENF	1.496	1968	17.99499827	1.44273752	27.58245082	-0.386230626	NA	0.836408106	0.699852355	0.655618533	
20	ENF	1.496	1973	17.73028885	1.462719955	28.0638347	-0.137227983	NA	0.801258104	0.71417526	0.647165608	
20	ENF	1.496	1978	17.03724129	1.328198114	28.61637918	0.233485294	0.275026667	0.826242429	0.715619643	0.652492068	
20	ENF	1.496	1983	16.98268238	1.340416453	29.24184342	0.239346258	0.265915316	0.787508618	0.72556143	0.641935694	
20	ENF	1.496	1988	17.7720699	1.426430868	29.92547322	0.003226581	0.26270406	0.809358141	0.711251578	0.648503554	
20	ENF	1.496	1993	18.13588367	1.445521444	30.50122718	0.414096897	0.297543898	0.874048833	0.721549232	0.652889114	
20	ENF	1.496	1998	17.46200384	1.390285714	31.21918885	0.054618462	0.278684814	0.832463777	0.733980009	0.643132195	
20	ENF	1.496	2003	17.78634645	1.527927087	32.00059354	-0.174175276	0.293451722	0.802208634	0.710787992	0.636945382	
20	ENF	1.496	2008	17.61150329	1.43413667	32.86887773	-0.039912699	0.264564408	0.804634942	0.706042119	0.643577306	
20	ENF	1.496	2013	18.10283526	1.459512321	33.68410357	0.006013738	0.263552794	0.82645534	0.699405849	0.648338793	
21	ENF	1.454	1953	15.91458699	1.195867003	26.77960092	-0.150792493	NA	0.908902775	0.758035265	0.649270845	
21	ENF	1.454	1958	16.7751404	1.256020387	27.00904606	-0.167004857	NA	0.930267727	0.733048215	0.651504873	
21	ENF	1.454	1963	16.13749582	1.204457379	27.34416857	-0.010085823	NA	0.891309092	0.76107598	0.647938762	
21	ENF	1.454	1968	17.01760839	1.305105833	27.7199376	-0.344745378	NA	0.894553679	0.735093925	0.653391558	
21	ENF	1.454	1973	16.76535558	1.330940561	28.20372098	-0.133340088	NA	0.85478703	0.759427823	0.645272098	
21	ENF	1.454	1978	16.12821426	1.20392188	28.75901966	0.294500082	0.281838164	0.887157175	0.760402859	0.650667282	
21	ENF	1.454	1983	16.20896779	1.234106097	29.38760157	0.408477917	0.265161	0.838039358	0.770772257	0.640892391	
21	ENF	1.454	1988	16.96603433	1.311162475	30.07463897	-0.116179516	0.296031664	0.867753994	0.757689192	0.646474589	
21	ENF	1.454	1993	17.28028244	1.320918428	30.65326282	0.082508105	0.316546397	0.936589445	0.760582429	0.651190979	
21	ENF	1.454	1998	16.64169945	1.275009759	31.37480323	0.030659761	0.304804609	0.886021547	0.758378913	0.643142177	
21	ENF	1.454	2003	16.89127209	1.402054473	32.16010289	-0.265444722	0.297965935	0.853946647	0.734757825	0.635067652	
21	ENF	1.454	2008	16.70923412	1.308887248	33.03271511	-0.154625284	0.311480016	0.858300129	0.747137719	0.641774815	
21	ENF	1.454	2013	17.23751309	1.335403625	33.8520045	0.008655263	0.298526734	0.884732298	0.739525948	0.647283446	
22	ENF	1.139	1953	15.90762558	1.170269281	27.79295844	-0.150792493	NA	0.925944412	0.721568799	0.653233591	
22	ENF	1.139	1958	16.76814114	1.228753755	28.03108593	-0.167004857	NA	0.94721434	0.717916221	0.656184532	
22	ENF	1.139	1963	16.13045491	1.177938273	28.3788897	-0.010085823	NA	0.908368941	0.726362125	0.65258242	
22	ENF	1.139	1968	17.0101648	1.27862694	28.76887807	-0.344745378	NA	0.912215737	0.699004721	0.657465085	
22	ENF	1.139	1973	16.75813845	1.306422355	29.27096812	-0.133340088	NA	0.871457259	0.714850551	0.6496414	
22	ENF	1.139	1978	16.12124229	1.177619616	29.84727967	0.294500082	0.247844499	0.90533006	0.733507936	0.654959603	
22	ENF	1.139	1983	16.20202244	1.208628646	30.49964753	0.408477917	0.244323	0.854068365	0.753564813	0.645953158	
22	ENF	1.139	1988	16.9589587	1.28510464	31.21268288	-0.116179516	0.28439175	0.884589972	0.740315169	0.650591225	
22	ENF	1.139	1993	17.27335106	1.293823667	31.81320223	0.082508105	0.309262983	0.954257643	0.730558073	0.65538601	
22	ENF	1.139	1998	16.63502518	1.248859064	32.56204619	0.030659761	0.284265323	0.904891946	0.723186124	0.648187821	
22	ENF	1.139	2003	16.8845049	1.379777856	33.37706211	-0.265444722	0.289198077	0.87023878	0.707432756	0.639400266	
22	ENF	1.139	2008	16.70258679	1.283979293	34.28269453	-0.154625284	0.280324048	0.875187396	0.717297656	0.64570897	
22	ENF	1.139	2013	17.23083738	1.308572791	35.13298637	0.008655263	0.281575255	0.90307262	0.729110967	0.651495102	
23	ENF	1.00E-04	1953	25.77715653	1.496522798	31.71925699	-0.175683708	NA	0.495313916	NA	0.754787216	
23	ENF	1.00E-04	1958	25.61795646	1.500995122	31.99102465	-0.370638027	NA	0.421972989	NA	0.751912618	
23	ENF	1.00E-04	1963	25.58034363	1.469068775	32.3879625	-0.113655676	NA	0.437141419	NA	0.752640696	
23	ENF	1.00E-04	1968	24.93114826	1.366772217	32.83304435	0.402888241	NA	0.595952902	NA	0.751441993	
23	ENF	1.00E-04	1973	25.26117685	1.395439219	33.40606444	-0.077621291	NA	0.579054263	NA	0.751013919	
23	ENF	1.00E-04	1978	24.99951473	1.397611642	34.06379125	0.22675828	NA	0.500993175	0.752977847	0.749040576	
23	ENF	1.00E-04	1983	25.91751317	1.535497079	34.80831882	-0.237432662	NA	0.489560811	0.720065621	0.750421065	
23	ENF	1.00E-04	1988	26.00874251	1.537056936	35.62208434	0.122060621	NA	0.548341898	0.740770988	0.749644473	
23	ENF	1.00E-04	1993	26.26676622	1.586085194	36.30743879	0.029408552	NA	0.525318449	0.728102324	0.75090265	
23	ENF	1.00E-04	1998	26.6232221	1.552088644	37.1620716	-0.212297217	NA	0.450433109	0.757317997	0.75218711	
23	ENF	1.00E-04	2003	26.98492788	1.700640081	38.09222444	0.004026591	NA	0.46535434	0.755287272	0.75045366	
23	ENF	1.00E-04	2008	26.96342062	1.672126879	39.12579515	-0.048376406	NA	0.46120731	0.743544698	0.749524069	
23	ENF	1.00E-04	2013	27.01781657	1.691358958	40.09620733	0.261530007	NA	0.547989141	0.766951607	0.749097282	
24	ENF	1	1953	7.966295257	0.364339835	28.24988399	0.039957321	NA	1.215042337	0.712835881	0.664180911	
24	ENF	1	1958	7.909011761	0.348053143	28.49192639	0.314326615	NA	1.253922386	0.722995766	0.668332438	
24	ENF	1	1963	7.931178044	0.364732772	28.84544817	-0.176927046	NA	1.239234973	0.707074153	0.662231441	
24	ENF	1	1968	7.44406452	0.267698935	29.24184808	0.10216919	NA	1.26	0.686286149	0.692701718	
24	ENF	1	1973	7.960762466	0.332993701	29.75219266	-0.047619858	NA	1.26	0.697428065	0.673868615	
24	ENF	1	1978	7.164349345	0.309416181	30.33797896	-0.068662274	0.341325	1.259745514	0.68312624	0.671914446	
24	ENF	1	1983	8.237666956	0.322224437	31.00107196	-0.279932589	0.319569444	1.256808146	0.679232452	0.680074741	
24	ENF	1	1988	8.14246988	0.354236014	31.72582985	0.454555496	0.254999995	1.254488254	0.7004331	0.673673005	
24	ENF	1	1993	9.108175452	0.386828011	32.33622194	-0.143926646	0.376001388	1.26	0.689074455	0.674255762	
24	ENF	1	1998	8.586691319	0.362807047	33.09737715	0.440273879	0.339675001	1.253497829	0.717296664	0.67325713	
24	ENF	1	2003	9.557787213	0.392642647	33.9257922	-0.14800477	0.351492184	1.258240554	0.716429402	0.672536786	
24	ENF	1	2008	9.331854635	0.409412945	34.84631353	0.121783033	0.351004348	1.255119318	0.705479063	0.667167469	
24	ENF	1	2013	9.413620878	0.427179326	35.71058446	0.44923575	0.364512043	1.25911749	0.729729689	0.662208299	
25	ENF	0.16	1953	23.99954887	1.311851705	31.14241753	0.119159711	NA	0.452473379	NA	0.743644926	
25	ENF	0.16	1958	23.62603087	1.304735029	31.40924288	-0.110502835	NA	0.397136387	NA	0.740472901	
25	ENF	0.16	1963	23.43749158	1.259131618	31.79896211	0.242499446	NA	0.396833112	0.584134652	0.739399854	
25	ENF	0.16	1968	22.81555165	1.185808008	32.2359498	0.61031686	NA	0.51580753	0.608623955	0.737940105	
25	ENF	0.16	1973	23.09494352	1.203714907	32.79854906	0.167109522	NA	0.566340171	0.645657075	0.737150679	
25	ENF	0.16	1978	22.96435937	1.247215603	33.4443146	0.106936335	NA	0.48778012	0.591097535	0.732196392	
25	ENF	0.16	1983	23.84173877	1.345478728	34.17530235	-0.078391717	NA	0.517269399	0.558409813	0.737706742	
25	ENF	0.16	1988	24.0096378	1.360346033	34.97426892	0.251255806	NA	0.559670521	0.659269066	0.736586568	
25	ENF	0.16	1993	24.24337246	1.397258327	35.64715966	0.009230155	NA	0.486522853	0.555861393	0.737259787	
25	ENF	0.16	1998	24.65069966	1.453126879	36.4862503	-0.297631226	NA	0.434703396	0.576526384	0.735560457	
25	ENF	0.16	2003	24.82311033	1.476936858	37.39948759	0.091151552	NA	0.426420433	0.578855515	0.736945886	
25	ENF	0.16	2008	24.86856631	1.409055415	38.41426201	0.182165515	NA	0.431767832	0.589384216	0.740406592	
25	ENF	0.16	2013	24.92934794	1.429585047	39.36702648	-0.669122207	NA	0.492994462	NA	0.741018384	
26	ENF	1.3	1953	24.56551221	1.716100594	27.27121284	-0.055236903	NA	0.464365333	0.870691181	0.721618034	
26	ENF	1.3	1958	24.28333461	1.697649	27.50487007	-0.036156985	NA	0.42043258	0.750612258	0.718688962	
26	ENF	1.3	1963	24.18299135	1.657046691	27.84614467	0.036076099	NA	0.427501184	0.766503173	0.718735703	
26	ENF	1.3	1968	23.47828058	1.549819293	28.22881195	0.546311263	NA	0.546029528	0.773405574	0.71598114	
26	ENF	1.3	1973	23.88686901	1.564308906	28.72147647	0.017875216	NA	0.571380828	0.786420246	0.718718834	
26	ENF	1.3	1978	23.56373281	1.589300913	29.28696916	0.385023146	0.251474445	0.497799817	0.797310493	0.712947652	
26	ENF	1.3	1983	24.49489131	1.714630114	29.92709039	-0.271037006	0.175770554	0.494324896	0.786335176	0.717589599	
26	ENF	1.3	1988	24.5937547	1.717481248	30.62674023	0.130511246	0.141613832	0.537118252	0.774380176	0.716977244	
26	ENF	1.3	1993	24.92532081	1.777513209	31.21598628	0.185135451	0.146017444	0.516874617	0.777080374	0.717766657	
26	ENF	1.3	1998	25.33490886	1.801539472	31.95077251	-0.426344036	0.123590556	0.451997257	0.776384686	0.717876594	
26	ENF	1.3	2003	25.53300191	1.844117445	32.75048847	-0.055832446	0.133415102	0.444240938	0.781819998	0.721081191	
26	ENF	1.3	2008	25.58140874	1.851600576	33.63911984	0.132971376	0.139961838	0.440902419	NA	0.718530209	
26	ENF	1.3	2013	25.62532682	1.848422294	34.47344951	0.448693298	0.142196281	0.498658004	NA	0.718694397	
27	ENF	1.3	1953	24.56551221	1.716100594	27.27121284	-0.055236903	NA	0.464365333	0.795873056	0.721618034	
27	ENF	1.3	1958	24.28333461	1.697649	27.50487007	-0.036156985	NA	0.42043258	0.814911615	0.718688962	
27	ENF	1.3	1963	24.18299135	1.657046691	27.84614467	0.036076099	NA	0.427501184	0.823024861	0.718735703	
27	ENF	1.3	1968	23.47828058	1.549819293	28.22881195	0.546311263	NA	0.546029528	0.812622776	0.71598114	
27	ENF	1.3	1973	23.88686901	1.564308906	28.72147647	0.017875216	NA	0.571380828	0.811893164	0.718718834	
27	ENF	1.3	1978	23.56373281	1.589300913	29.28696916	0.385023146	0.251474445	0.497799817	0.820155775	0.712947652	
27	ENF	1.3	1983	24.49489131	1.714630114	29.92709039	-0.271037006	0.175770554	0.494324896	0.793219068	0.717589599	
27	ENF	1.3	1988	24.5937547	1.717481248	30.62674023	0.130511246	0.141613832	0.537118252	0.806328307	0.716977244	
27	ENF	1.3	1993	24.92532081	1.777513209	31.21598628	0.185135451	0.146017444	0.516874617	0.806702681	0.717766657	
27	ENF	1.3	1998	25.33490886	1.801539472	31.95077251	-0.426344036	0.123590556	0.451997257	0.82013298	0.717876594	
27	ENF	1.3	2003	25.53300191	1.844117445	32.75048847	-0.055832446	0.133415102	0.444240938	0.824690889	0.721081191	
27	ENF	1.3	2008	25.58140874	1.851600576	33.63911984	0.132971376	0.139961838	0.440902419	NA	0.718530209	
27	ENF	1.3	2013	25.62532682	1.848422294	34.47344951	0.448693298	0.142196281	0.498658004	NA	0.718694397	
28	ENF	0.405	1953	11.94061779	0.463399194	30.27508204	0.323821508	NA	1.26	0.732905357	0.695309739	
28	ENF	0.405	1958	12.4654166	0.524682857	30.53447614	0.095200361	NA	1.26	0.736207638	0.689211193	
28	ENF	0.405	1963	11.13887	0.415548288	30.91334145	0.586263365	NA	1.26	0.735068681	0.696031213	
28	ENF	0.405	1968	11.9829292	0.50805827	31.33815876	0.123263061	NA	1.26	0.724208275	0.686246423	
28	ENF	0.405	1973	12.27641604	0.499858702	31.88508929	0.307262839	NA	1.26	0.731057417	0.691295618	
28	ENF	0.405	1978	12.09886947	0.551329744	32.51286986	-0.490296169	0.367694639	1.26	0.722850932	0.677652605	
28	ENF	0.405	1983	11.50053853	0.459127138	33.22349916	0.382370783	0.388898909	1.26	0.749066919	0.689828447	
28	ENF	0.405	1988	11.69288129	0.472305444	34.00021401	0.531328654	0.333938695	1.26	0.736139522	0.687388058	
28	ENF	0.405	1993	11.72038689	0.485318089	34.65436433	0.044193819	0.36588777	1.26	0.740441585	0.685036343	
28	ENF	0.405	1998	12.62050424	0.530808257	35.47008578	0.161311168	0.352220684	1.26	0.749880143	0.686531734	
28	ENF	0.405	2003	13.46879486	0.518658738	36.35788885	0.984855092	0.327085319	1.26	0.746745157	0.698881541	
28	ENF	0.405	2008	12.26424607	0.473342213	37.34440117	-0.037054821	0.356223127	1.26	0.75832173	0.692791064	
28	ENF	0.405	2013	13.02970955	0.544426841	38.27063057	-0.237285643	0.33174033	1.26	0.7450395	0.687014616	
29	ENF	0.164	1953	18.49192907	0.830484649	31.12809721	0.248936863	NA	0.826164803	0.752012595	0.72120329	
29	ENF	0.164	1958	19.54491778	0.90995665	31.39479987	-0.194804736	NA	0.860076844	0.7711777	0.723138895	
29	ENF	0.164	1963	18.9917288	0.847886585	31.78433989	0.192767812	NA	0.806487962	0.767492588	0.722407917	
29	ENF	0.164	1968	19.6729295	0.958266466	32.22112663	-0.168109871	NA	0.823003032	0.760383388	0.719514719	
29	ENF	0.164	1973	19.47877076	0.981102846	32.7834672	0.174952451	NA	0.780798627	0.76040502	0.716356205	
29	ENF	0.164	1978	19.15744825	0.906076174	33.42893579	0.127604369	NA	0.800459706	0.762884354	0.715858214	
29	ENF	0.164	1983	19.442009	0.940984748	34.15958741	0.404232551	NA	0.793401074	0.765544822	0.718817676	
29	ENF	0.164	1988	19.83226844	0.993322343	34.95818659	0.19512018	NA	0.790393906	0.76215689	0.714488158	
29	ENF	0.164	1993	19.4215791	0.914048707	35.63076791	0.406346499	NA	0.815050531	0.752060662	0.717462405	
29	ENF	0.164	1998	19.3919875	0.915637536	36.46947271	-0.166968193	NA	0.745696307	0.758334673	0.718240128	
29	ENF	0.164	2003	19.75678047	1.01177688	37.38229006	0.009223071	NA	0.781991165	NA	0.709207884	
29	ENF	0.164	2008	19.6309239	0.999886902	38.39659785	-0.01645851	NA	0.768859221	NA	0.708442124	
29	ENF	0.164	2013	19.95080321	0.975377277	39.34892421	0.385645725	NA	0.790298356	NA	0.715600255	
30	ENF	0.164	1953	18.49487127	0.830878182	31.12809721	0.248936863	NA	0.825708612	0.840496508	0.721190445	
30	ENF	0.164	1958	19.5479308	0.910382029	31.39479987	-0.194804736	NA	0.859645283	0.812446415	0.723130054	
30	ENF	0.164	1963	18.99472818	0.848295238	31.78433989	0.192767812	NA	0.806001628	0.810377543	0.722397722	
30	ENF	0.164	1968	19.67594105	0.958693137	32.22112663	-0.168109871	NA	0.82248095	0.792105876	0.719510806	
30	ENF	0.164	1973	19.48176174	0.981522035	32.7834672	0.174952451	NA	0.780277355	0.791243046	0.716349481	
30	ENF	0.164	1978	19.16033249	0.906473961	33.42893579	0.127604369	NA	0.799973987	0.792396177	0.715850397	
30	ENF	0.164	1983	19.44498935	0.941401984	34.15958741	0.404232551	NA	0.792929483	0.791487229	0.718805811	
30	ENF	0.164	1988	19.83533178	0.993759939	34.95818659	0.19512018	NA	0.789903556	0.792653741	0.71447828	
30	ENF	0.164	1993	19.4245389	0.914461637	35.63076791	0.406346499	NA	0.814559382	0.803605798	0.717450908	
30	ENF	0.164	1998	19.39476379	0.916023996	36.46947271	-0.166968193	NA	0.745167957	0.79986525	0.718227928	
30	ENF	0.164	2003	19.75956948	1.012173717	37.38229006	0.009223071	NA	0.781454173	0.789298973	0.709203633	
30	ENF	0.164	2008	19.63369153	1.000277943	38.39659785	-0.01645851	NA	0.768326481	NA	0.708437893	
30	ENF	0.164	2013	19.95360687	0.975779766	39.34892421	0.385645725	NA	0.789766205	NA	0.715591178	
31	ENF	0.185	1953	19.38988909	0.961468608	31.05300298	0.204623463	NA	0.810201787	0.834729344	0.716088179	
31	ENF	0.185	1958	20.48626186	1.040201228	31.31906224	-0.200283768	NA	0.837533265	0.822841634	0.721554459	
31	ENF	0.185	1963	19.87805782	0.963301123	31.70766252	0.175366111	NA	0.78854685	0.831947975	0.72157428	
31	ENF	0.185	1968	20.52765826	1.079484108	32.14339555	-0.179557593	NA	0.811471676	0.82664371	0.719768253	
31	ENF	0.185	1973	20.40875147	1.105663687	32.70437951	0.262056064	NA	0.774333946	0.830936553	0.715714077	
31	ENF	0.185	1978	20.09235858	1.028927183	33.34829096	0.060012161	NA	0.791912841	0.833996298	0.71517156	
31	ENF	0.185	1983	20.48763423	1.082969172	34.07717994	0.410181924	NA	0.788921864	0.836582987	0.717349843	
31	ENF	0.185	1988	20.79257627	1.125050265	34.87385255	0.085693515	NA	0.776566764	0.839753081	0.713978982	
31	ENF	0.185	1993	20.36532154	1.040870431	35.54481132	0.489540303	NA	0.800732709	0.837726305	0.716297857	
31	ENF	0.185	1998	20.35750329	0.987139797	36.38149281	-0.183076121	NA	0.739482033	0.838271847	0.722415296	
31	ENF	0.185	2003	20.68643973	1.064528518	37.29210806	0.07293298	NA	0.773972556	0.827845858	0.716829173	
31	ENF	0.185	2008	20.57707731	1.03831291	38.3039689	-0.064576237	NA	0.766179096	NA	0.716560957	
31	ENF	0.185	2013	20.92242697	1.106458188	39.25399785	0.32536603	NA	0.778240298	NA	0.714811551	
32	ENF	0.119	1953	21.30118795	1.267098601	31.28950861	0.521556894	NA	0.452649879	0.794020556	0.715352201	
32	ENF	0.119	1958	22.56207915	1.365848627	31.55759423	-0.259374931	NA	0.464195559	0.793788515	0.721873628	
32	ENF	0.119	1963	21.85653925	1.299155158	31.94915416	0.214710501	NA	0.442964408	0.767350701	0.716602357	
32	ENF	0.119	1968	21.95283052	1.282084851	32.38820582	-0.018016726	NA	0.402907942	0.757604118	0.719871006	
32	ENF	0.119	1973	21.99992179	1.276239647	32.95346234	-0.007310545	NA	0.384251446	0.798988693	0.721251826	
32	ENF	0.119	1978	22.15722394	1.30647325	33.60227795	-0.12140566	NA	0.412474291	0.782278456	0.719567738	
32	ENF	0.119	1983	22.64140688	1.354981606	34.33671828	-0.024782822	NA	0.412307046	0.795543414	0.719787915	
32	ENF	0.119	1988	21.99716936	1.272710062	35.13945851	-0.558993983	NA	0.40639177	0.789066442	0.717116147	
32	ENF	0.119	1993	22.5557754	1.334384521	35.81552743	0.320235892	NA	0.400849854	0.799194813	0.718864736	
32	ENF	0.119	1998	21.96316476	1.19545477	36.65858124	0.039357861	NA	0.421519177	0.780431881	0.724258228	
32	ENF	0.119	2003	22.43941882	1.265826189	37.57613191	-0.427727278	NA	0.417616678	0.769356291	0.722366006	
32	ENF	0.119	2008	22.43758844	1.26445745	38.59569928	-0.536210366	NA	0.421086027	NA	0.721317982	
32	ENF	0.119	2013	22.38719912	1.241268999	39.55296383	-0.055843573	NA	0.412777612	NA	0.721847382	
33	ENF	0.185	1953	19.39189122	0.961749447	31.05300298	0.204623463	NA	0.809889448	0.757550338	0.716084669	
33	ENF	0.185	1958	20.4882968	1.040503447	31.31906224	-0.200283768	NA	0.837226677	0.751487042	0.721551116	
33	ENF	0.185	1963	19.88007645	0.963589838	31.70766252	0.175366111	NA	0.78820884	0.752718496	0.721570172	
33	ENF	0.185	1968	20.52967977	1.079784147	32.14339555	-0.179557593	NA	0.811118752	0.743512137	0.719767633	
33	ENF	0.185	1973	20.41077405	1.105961671	32.70437951	0.262056064	NA	0.773972794	0.739594665	0.715712694	
33	ENF	0.185	1978	20.09433566	1.029214124	33.34829096	0.060012161	NA	0.79159189	0.745374175	0.715168133	
33	ENF	0.185	1983	20.4896923	1.083273877	34.07717994	0.410181924	NA	0.788580193	0.74179854	0.717346064	
33	ENF	0.185	1988	20.79467306	1.125365628	34.87385255	0.085693515	NA	0.776229755	0.740581275	0.713978227	
33	ENF	0.185	1993	20.36735927	1.04116939	35.54481132	0.489540303	NA	0.800395248	0.740501789	0.716295251	
33	ENF	0.185	1998	20.35941596	0.987420285	36.38149281	-0.183076121	NA	0.739126363	0.762404571	0.722408468	
33	ENF	0.185	2003	20.68835279	1.064814673	37.29210806	0.07293298	NA	0.773592807	0.764224654	0.716827123	
33	ENF	0.185	2008	20.57899501	1.038598118	38.3039689	-0.064576237	NA	0.765815777	NA	0.716555142	
33	ENF	0.185	2013	20.92436541	1.106751421	39.25399785	0.32536603	NA	0.777878061	NA	0.714808955	
34	ENF	2.05	1953	12.61966918	0.785985659	24.94413107	0.294170531	NA	0.634392286	0.642948228	0.634666053	
34	ENF	2.05	1958	12.28061786	0.7679616	25.15785008	0.358446395	NA	0.617560749	0.650511592	0.632136598	
34	ENF	2.05	1963	12.4482967	0.79387937	25.47000334	-0.260742076	NA	0.689540415	0.648087488	0.631332672	
34	ENF	2.05	1968	12.0419766	0.686667225	25.82001722	-0.12862898	NA	0.787657836	0.651011408	0.641447052	
34	ENF	2.05	1973	12.99795672	0.757233889	26.27064215	-0.327013065	NA	0.952505553	0.660838989	0.643299271	
34	ENF	2.05	1978	11.72848719	0.713673449	26.78788074	0.465181771	0.376793757	0.848302449	0.635506926	0.631663798	
34	ENF	2.05	1983	13.27665206	0.773914475	27.37337974	-0.19944506	0.315050006	0.791676498	0.615692508	0.64393203	
34	ENF	2.05	1988	13.54488302	0.85959326	28.01332771	-0.036189397	0.357149988	0.723978976	0.621543302	0.634957426	
34	ENF	2.05	1993	14.26187159	0.878627112	28.55229277	-0.103063704	0.353053756	0.787020513	0.662260812	0.642349547	
34	ENF	2.05	1998	13.23909651	0.826126123	29.2243789	0.195106469	0.329045644	0.620942798	0.657644233	0.634232136	
34	ENF	2.05	2003	13.95989793	0.843902854	29.95585424	-0.111547571	0.379718339	0.578465641	0.637859158	0.641775057	
34	ENF	2.05	2008	13.83432529	0.887372477	30.76865775	0.056288103	0.347167161	0.649907592	NA	0.634042776	
34	ENF	2.05	2013	13.65065548	0.878465667	31.53179317	0.114284093	0.337267642	0.74234151	NA	0.631723728	
35	ENF	2.12	1953	18.73054382	1.204887484	24.73541751	0.393758358	NA	0.527757194	0.668043776	0.676162519	
35	ENF	2.12	1958	18.30309089	1.166330617	24.94734828	0.418875803	NA	0.509755473	0.650174171	0.674617601	
35	ENF	2.12	1963	18.85735395	1.265837585	25.25688968	0.124595922	NA	0.555246606	0.636128328	0.671545482	
35	ENF	2.12	1968	18.47856613	1.158444537	25.6039749	-0.060999359	NA	0.571783231	0.638636406	0.675900989	
35	ENF	2.12	1973	18.69001842	1.218276403	26.05082935	0.40900581	NA	0.618596109	0.642971887	0.675851532	
35	ENF	2.12	1978	18.18553812	1.175870401	26.56374008	0.124551841	0.249841668	0.64455397	0.64569619	0.669895194	
35	ENF	2.12	1983	19.07925328	1.233206781	27.14434007	0.016910295	0.230572889	0.60263485	0.619981422	0.676440379	
35	ENF	2.12	1988	19.40933346	1.316356331	27.77893344	-0.42231685	0.200743052	0.533829652	0.63344994	0.674015538	
35	ENF	2.12	1993	19.64008853	1.338617813	28.31338884	-0.255073882	0.255375873	0.670926994	0.629655303	0.677900622	
35	ENF	2.12	1998	19.75998193	1.363999507	28.97985147	0.332312887	0.214758887	0.566256771	0.645583789	0.672979062	
35	ENF	2.12	2003	20.48985318	1.441319945	29.70520638	0.002603899	0.191156837	0.542725726	0.632987012	0.671510236	
35	ENF	2.12	2008	20.27896765	1.449521873	30.51120896	-0.336800638	0.249296808	0.533347578	0.612262361	0.669902959	
35	ENF	2.12	2013	20.02270909	1.436865222	31.26795905	0.142568179	0.244029775	0.613904547	NA	0.665336983	
36	ENF	1.8	1953	25.59686729	2.29296572	25.70121084	0.084399369	NA	0.407867036	0.627264392	0.704338754	
36	ENF	1.8	1958	25.46715116	2.254483967	25.92141644	0.076507715	NA	0.392427566	0.611081269	0.704429161	
36	ENF	1.8	1963	25.88643892	2.295248828	26.24304388	0.498743336	NA	0.362040075	0.604122417	0.708894535	
36	ENF	1.8	1968	25.53713059	2.27699401	26.60368103	-0.097160856	NA	0.425582901	0.612750818	0.702936076	
36	ENF	1.8	1973	25.41645045	2.276497579	27.06798289	0.377513017	NA	0.439696669	0.625607422	0.700180369	
36	ENF	1.8	1978	25.32622745	2.23065076	27.6009202	0.217539387	0.144901042	0.425186231	0.611172995	0.701262048	
36	ENF	1.8	1983	25.99008882	2.293920556	28.20418969	-0.14905621	0.136227583	0.409584688	0.600386003	0.704406468	
36	ENF	1.8	1988	26.52234863	2.360308441	28.86356073	0.156246521	0.208510419	0.422877709	0.609840234	0.709174778	
36	ENF	1.8	1993	26.1618856	2.368791889	29.41888392	0.09529273	0.194856666	0.430106936	0.614802701	0.702916572	
